"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2022/06/13","01:00","0.334","-","0.516"
"2022/06/13","02:00","0.214","-","0.366"
"2022/06/13","03:00","0.04","-","0.179"
"2022/06/13","04:00","-0.12","-","0.047"
"2022/06/13","05:00","-0.242","-","-0.075"
"2022/06/13","06:00","-0.313","-","-0.168"
"2022/06/13","07:00","-0.307","-","-0.18"
"2022/06/13","08:00","-0.208","-","-0.105"
"2022/06/13","09:00","-0.055","-","0.046"
"2022/06/13","10:00","0.098","-","0.195"
"2022/06/13","11:00","0.223","-","0.311"
"2022/06/13","12:00","0.301","-","0.388"
"2022/06/13","13:00","0.294","-","0.387"
"2022/06/13","14:00","0.177","-","0.243"
"2022/06/13","15:00","-0.014","-","0.061"
"2022/06/13","16:00","-0.207","-","-0.086"
"2022/06/13","17:00","-0.357","-","-0.224"
"2022/06/13","18:00","-0.455","-","-0.336"
"2022/06/13","19:00","-0.481","-","-0.378"
"2022/06/13","20:00","-0.408","-","-0.318"
"2022/06/13","21:00","-0.248","-","-0.165"
"2022/06/13","22:00","-0.054","-","0.043"
"2022/06/13","23:00","0.132","-","0.228"
"2022/06/14","00:00","0.286","-","0.395"
"2022/06/14","01:00","0.372","-","0.491"
"2022/06/14","02:00","0.345","-","0.483"
"2022/06/14","03:00","0.208","-","0.297"
"2022/06/14","04:00","0.026","-","0.108"
"2022/06/14","05:00","-0.138","-","-0.018"
"2022/06/14","06:00","-0.262","-","-0.152"
"2022/06/14","07:00","-0.331","-","-0.221"
"2022/06/14","08:00","-0.315","-","-0.22"
"2022/06/14","09:00","-0.205","-","-0.106"
"2022/06/14","10:00","-0.044","-","0.061"
"2022/06/14","11:00","0.116","-","0.206"
"2022/06/14","12:00","0.245","-","0.346"
"2022/06/14","13:00","0.322","-","0.44"
"2022/06/14","14:00","0.303","-","0.424"
"2022/06/14","15:00","0.17","-","0.267"
"2022/06/14","16:00","-0.031","-","0.072"
"2022/06/14","17:00","-0.225","-","-0.076"
"2022/06/14","18:00","-0.376","-","-0.213"
"2022/06/14","19:00","-0.474","-","-0.329"
"2022/06/14","20:00","-0.494","-","-0.357"
"2022/06/14","21:00","-0.41","-","-0.283"
"2022/06/14","22:00","-0.239","-","-0.094"
"2022/06/14","23:00","-0.038","-","0.111"
"2022/06/15","00:00","0.154","-","0.298"
"2022/06/15","01:00","0.31","-","0.453"
"2022/06/15","02:00","0.387","-","0.568"
"2022/06/15","03:00","0.342","-","0.53"
"2022/06/15","04:00","0.192","-","0.35"
"2022/06/15","05:00","0.006","-","0.156"
"2022/06/15","06:00","-0.157","-","0.03"
"2022/06/15","07:00","-0.28","-","-0.1"
"2022/06/15","08:00","-0.345","-","-0.198"
"2022/06/15","09:00","-0.319","-","-0.172"
"2022/06/15","10:00","-0.2","-","-0.045"
"2022/06/15","11:00","-0.033","-","0.138"
"2022/06/15","12:00","0.129","-","0.284"
"2022/06/15","13:00","0.261","-","0.414"
"2022/06/15","14:00","0.333","-","0.495"
"2022/06/15","15:00","0.302","-","0.468"
"2022/06/15","16:00","0.158","-","0.302"
"2022/06/15","17:00","-0.043","-","0.104"
"2022/06/15","18:00","-0.233","-","-0.047"
"2022/06/15","19:00","-0.381","-","-0.186"
"2022/06/15","20:00","-0.477","-","-0.282"
"2022/06/15","21:00","-0.492","-","-0.306"
"2022/06/15","22:00","-0.399","-","-0.22"
"2022/06/15","23:00","-0.222","-","-0.023"
"2022/06/16","00:00","-0.018","-","0.171"
"2022/06/16","01:00","0.174","-","0.361"
"2022/06/16","02:00","0.325","-","0.511"
"2022/06/16","03:00","0.388","-","0.605"
"2022/06/16","04:00","0.326","-","0.544"
"2022/06/16","05:00","0.167","-","0.376"
"2022/06/16","06:00","-0.016","-","0.172"
"2022/06/16","07:00","-0.174","-","0.027"
"2022/06/16","08:00","-0.293","-","-0.104"
"2022/06/16","09:00","-0.354","-","-0.169"
"2022/06/16","10:00","-0.32","-","-0.146"
"2022/06/16","11:00","-0.195","-","-0.02"
"2022/06/16","12:00","-0.027","-","0.162"
"2022/06/16","13:00","0.135","-","0.303"
"2022/06/16","14:00","0.266","-","0.435"
"2022/06/16","15:00","0.332","-","0.517"
"2022/06/16","16:00","0.292","-","0.484"
"2022/06/16","17:00","0.144","-","0.306"
"2022/06/16","18:00","-0.051","-","0.121"
"2022/06/16","19:00","-0.23","-","-0.034"
"2022/06/16","20:00","-0.372","-","-0.172"
"2022/06/16","21:00","-0.466","-","-0.271"
"2022/06/16","22:00","-0.475","-","-0.292"
"2022/06/16","23:00","-0.376","-","-0.192"
"2022/06/17","00:00","-0.199","-","0.01"
"2022/06/17","01:00","0.001","-","0.191"
"2022/06/17","02:00","0.187","-","0.356"
"2022/06/17","03:00","0.328","-","0.503"
"2022/06/17","04:00","0.375","-","0.568"
"2022/06/17","05:00","0.299","-","0.508"
"2022/06/17","06:00","0.139","-","0.307"
"2022/06/17","07:00","-0.036","-","0.125"
"2022/06/17","08:00","-0.186","-","-0.011"
"2022/06/17","09:00","-0.303","-","-0.132"
"2022/06/17","10:00","-0.359","-","-0.19"
"2022/06/17","11:00","-0.318","-","-0.158"
"2022/06/17","12:00","-0.19","-","-0.052"
"2022/06/17","13:00","-0.026","-","0.129"
"2022/06/17","14:00","0.132","-","0.286"
"2022/06/17","15:00","0.259","-","0.411"
"2022/06/17","16:00","0.32","-","0.483"
"2022/06/17","17:00","0.275","-","0.457"
"2022/06/17","18:00","0.13","-","0.306"
"2022/06/17","19:00","-0.051","-","0.13"
"2022/06/17","20:00","-0.216","-","-0.029"
"2022/06/17","21:00","-0.352","-","-0.162"
"2022/06/17","22:00","-0.443","-","-0.263"
"2022/06/17","23:00","-0.446","-","-0.273"
"2022/06/18","00:00","-0.344","-","-0.162"
"2022/06/18","01:00","-0.171","-","0.027"
"2022/06/18","02:00","0.019","-","0.206"
"2022/06/18","03:00","0.193","-","0.363"
"2022/06/18","04:00","0.32","-","0.506"
"2022/06/18","05:00","0.352","-","0.584"
"2022/06/18","06:00","0.267","-","0.512"
"2022/06/18","07:00","0.111","-","0.318"
"2022/06/18","08:00","-0.053","-","0.145"
"2022/06/18","09:00","-0.195","-","0.024"
"2022/06/18","10:00","-0.309","-","-0.087"
"2022/06/18","11:00","-0.361","-","-0.137"
"2022/06/18","12:00","-0.316","-","-0.095"
"2022/06/18","13:00","-0.189","-","0.036"
"2022/06/18","14:00","-0.031","-","0.212"
"2022/06/18","15:00","0.12","-","0.347"
"2022/06/18","16:00","0.243","-","0.454"
"2022/06/18","17:00","0.301","-","0.511"
"2022/06/18","18:00","0.255","-","0.49"
"2022/06/18","19:00","0.12","-","0.321"
"2022/06/18","20:00","-0.043","-","0.167"
"2022/06/18","21:00","-0.194","-","0.041"
"2022/06/18","22:00","-0.324","-","-0.077"
"2022/06/18","23:00","-0.41","-","-0.143"
"2022/06/19","00:00","-0.409","-","-0.144"
"2022/06/19","01:00","-0.306","-","-0.073"
"2022/06/19","02:00","-0.143","-","0.101"
"2022/06/19","03:00","0.032","-","0.258"
"2022/06/19","04:00","0.192","-","0.359"
"2022/06/19","05:00","0.305","-","0.515"
"2022/06/19","06:00","0.323","-","0.559"
"2022/06/19","07:00","0.234","-","0.481"
"2022/06/19","08:00","0.085","-","0.291"
"2022/06/19","09:00","-0.066","-","0.133"
"2022/06/19","10:00","-0.202","-","0.012"
"2022/06/19","11:00","-0.313","-","-0.09"
"2022/06/19","12:00","-0.361","-","-0.148"
"2022/06/19","13:00","-0.313","-","-0.104"
"2022/06/19","14:00","-0.191","-","0.017"
"2022/06/19","15:00","-0.042","-","0.188"
"2022/06/19","16:00","0.102","-","0.305"
"2022/06/19","17:00","0.223","-","0.414"
"2022/06/19","18:00","0.279","-","0.487"
"2022/06/19","19:00","0.236","-","0.475"
"2022/06/19","20:00","0.115","-","0.321"
"2022/06/19","21:00","-0.03","-","0.172"
"2022/06/19","22:00","-0.168","-","0.058"
"2022/06/19","23:00","-0.292","-","-0.053"
"2022/06/20","00:00","-0.375","-","-0.117"
"2022/06/20","01:00","-0.369","-","-0.117"
"2022/06/20","02:00","-0.269","-","-0.016"
"2022/06/20","03:00","-0.118","-","0.141"
"2022/06/20","04:00","0.041","-","0.275"
"2022/06/20","05:00","0.186","-","0.41"
"2022/06/20","06:00","0.285","-","0.515"
"2022/06/20","07:00","0.292","-","0.54"
"2022/06/20","08:00","0.202","-","0.417"
"2022/06/20","09:00","0.063","-","0.27"
"2022/06/20","10:00","-0.078","-","0.139"
"2022/06/20","11:00","-0.209","-","0.015"
"2022/06/20","12:00","-0.318","-","-0.08"
"2022/06/20","13:00","-0.362","-","-0.116"
"2022/06/20","14:00","-0.311","-","-0.081"
"2022/06/20","15:00","-0.194","-","0.037"
"2022/06/20","16:00","-0.054","-","0.191"
"2022/06/20","17:00","0.084","-","0.306"
"2022/06/20","18:00","0.204","-","0.412"
"2022/06/20","19:00","0.261","-","0.475"
"2022/06/20","20:00","0.223","-","0.461"
"2022/06/20","21:00","0.115","-","0.331"
"2022/06/20","22:00","-0.014","-","0.173"
"2022/06/20","23:00","-0.142","-","0.073"
"2022/06/21","00:00","-0.263","-","-0.024"
"2022/06/21","01:00","-0.341","-","-0.077"
"2022/06/21","02:00","-0.331","-","-0.094"
"2022/06/21","03:00","-0.235","-","0.005"
"2022/06/21","04:00","-0.097","-","0.152"
"2022/06/21","05:00","0.046","-","0.276"
"2022/06/21","06:00","0.178","-","0.379"
"2022/06/21","07:00","0.265","-","0.465"
"2022/06/21","08:00","0.263","-","0.5"
"2022/06/21","09:00","0.173","-","0.393"
"2022/06/21","10:00","0.043","-","0.245"
"2022/06/21","11:00","-0.09","-","0.114"
"2022/06/21","12:00","-0.219","-","-0.002"
"2022/06/21","13:00","-0.325","-","-0.087"
"2022/06/21","14:00","-0.362","-","-0.118"
"2022/06/21","15:00","-0.31","-","-0.076"
"2022/06/21","16:00","-0.197","-","0.027"
"2022/06/21","17:00","-0.065","-","0.158"
"2022/06/21","18:00","0.072","-","0.296"
"2022/06/21","19:00","0.192","-","0.407"
"2022/06/21","20:00","0.249","-","0.468"
"2022/06/21","21:00","0.216","-","0.448"
"2022/06/21","22:00","0.119","-","0.349"
"2022/06/21","23:00","0.001","-","0.206"
"2022/06/22","00:00","-0.122","-","0.085"
"2022/06/22","01:00","-0.24","-","0.005"
"2022/06/22","02:00","-0.313","-","-0.038"
"2022/06/22","03:00","-0.298","-","-0.02"
"2022/06/22","04:00","-0.206","-","0.082"
"2022/06/22","05:00","-0.082","-","0.196"
"2022/06/22","06:00","0.049","-","0.321"
"2022/06/22","07:00","0.171","-","0.426"
"2022/06/22","08:00","0.248","-","0.491"
"2022/06/22","09:00","0.238","-","0.496"
"2022/06/22","10:00","0.148","-","0.391"
"2022/06/22","11:00","0.023","-","0.252"
"2022/06/22","12:00","-0.105","-","0.122"
"2022/06/22","13:00","-0.232","-","-0.001"
"2022/06/22","14:00","-0.334","-","-0.08"
"2022/06/22","15:00","-0.364","-","-0.104"
"2022/06/22","16:00","-0.307","-","-0.047"
"2022/06/22","17:00","-0.197","-","0.08"
"2022/06/22","18:00","-0.069","-","0.214"
"2022/06/22","19:00","0.069","-","0.353"
"2022/06/22","20:00","0.19","-","0.461"
"2022/06/22","21:00","0.247","-","0.517"
"2022/06/22","22:00","0.214","-","0.503"
"2022/06/22","23:00","0.122","-","0.377"
"2022/06/23","00:00","0.01","-","0.247"
"2022/06/23","01:00","-0.112","-","0.133"
"2022/06/23","02:00","-0.227","-","0.041"
"2022/06/23","03:00","-0.292","-","-0.002"
"2022/06/23","04:00","-0.272","-","0.026"
"2022/06/23","05:00","-0.183","-","0.12"
"2022/06/23","06:00","-0.068","-","0.25"
"2022/06/23","07:00","0.053","-","0.35"
"2022/06/23","08:00","0.168","-","0.451"
"2022/06/23","09:00","0.236","-","0.5"
"2022/06/23","10:00","0.217","-","0.489"
"2022/06/23","11:00","0.123","-","0.37"
"2022/06/23","12:00","0.001","-","0.224"
"2022/06/23","13:00","-0.125","-","0.115"
"2022/06/23","14:00","-0.251","-","0.003"
"2022/06/23","15:00","-0.346","-","-0.076"
"2022/06/23","16:00","-0.364","-","-0.091"
"2022/06/23","17:00","-0.301","-","-0.029"
"2022/06/23","18:00","-0.192","-","0.113"
"2022/06/23","19:00","-0.063","-","0.252"
"2022/06/23","20:00","0.078","-","0.37"
"2022/06/23","21:00","0.201","-","0.482"
"2022/06/23","22:00","0.252","-","0.529"
"2022/06/23","23:00","0.214","-","0.509"
"2022/06/24","00:00","0.12","-","0.392"
"2022/06/24","01:00","0.008","-","0.274"
"2022/06/24","02:00","-0.113","-","0.162"
"2022/06/24","03:00","-0.225","-","0.063"
"2022/06/24","04:00","-0.28","-","0.018"
"2022/06/24","05:00","-0.251","-","0.041"
"2022/06/24","06:00","-0.164","-","0.148"
"2022/06/24","07:00","-0.055","-","0.278"
"2022/06/24","08:00","0.063","-","0.369"
"2022/06/24","09:00","0.173","-","0.444"
"2022/06/24","10:00","0.23","-","0.493"
"2022/06/24","11:00","0.198","-","0.468"
"2022/06/24","12:00","0.098","-","0.345"
"2022/06/24","13:00","-0.025","-","0.213"
"2022/06/24","14:00","-0.151","-","0.103"
"2022/06/24","15:00","-0.274","-","-0.005"
"2022/06/24","16:00","-0.358","-","-0.083"
"2022/06/24","17:00","-0.363","-","-0.091"
"2022/06/24","18:00","-0.291","-","-0.028"
"2022/06/24","19:00","-0.178","-","0.119"
"2022/06/24","20:00","-0.044","-","0.249"
"2022/06/24","21:00","0.101","-","0.364"
"2022/06/24","22:00","0.22","-","0.466"
"2022/06/24","23:00","0.259","-","0.507"
"2022/06/25","00:00","0.209","-","0.467"
"2022/06/25","01:00","0.11","-","0.33"
"2022/06/25","02:00","-0.005","-","0.2"
"2022/06/25","03:00","-0.127","-","0.074"
"2022/06/25","04:00","-0.232","-","-0.025"
"2022/06/25","05:00","-0.274","-","-0.043"
"2022/06/25","06:00","-0.234","-","-0.02"
"2022/06/25","07:00","-0.144","-","0.088"
"2022/06/25","08:00","-0.036","-","0.213"
"2022/06/25","09:00","0.08","-","0.307"
"2022/06/25","10:00","0.184","-","0.382"
"2022/06/25","11:00","0.227","-","0.417"
"2022/06/25","12:00","0.18","-","0.376"
"2022/06/25","13:00","0.07","-","0.249"
"2022/06/25","14:00","-0.056","-","0.113"
"2022/06/25","15:00","-0.183","-","0.006"
"2022/06/25","16:00","-0.3","-","-0.101"
"2022/06/25","17:00","-0.371","-","-0.156"
"2022/06/25","18:00","-0.359","-","-0.144"
"2022/06/25","19:00","-0.274","-","-0.043"
"2022/06/25","20:00","-0.154","-","0.093"
"2022/06/25","21:00","-0.014","-","0.199"
"2022/06/25","22:00","0.134","-","0.3"
"2022/06/25","23:00","0.244","-","0.407"
"2022/06/26","00:00","0.264","-","0.468"
"2022/06/26","01:00","0.197","-","0.395"
"2022/06/26","02:00","0.089","-","0.25"
"2022/06/26","03:00","-0.03","-","0.127"
"2022/06/26","04:00","-0.15","-","0.032"
"2022/06/26","05:00","-0.244","-","-0.047"
"2022/06/26","06:00","-0.269","-","-0.07"
"2022/06/26","07:00","-0.217","-","-0.02"
"2022/06/26","08:00","-0.121","-","0.09"
"2022/06/26","09:00","-0.011","-","0.208"
"2022/06/26","10:00","0.105","-","0.297"
"2022/06/26","11:00","0.201","-","0.378"
"2022/06/26","12:00","0.224","-","0.404"
"2022/06/26","13:00","0.157","-","0.328"
"2022/06/26","14:00","0.036","-","0.185"
"2022/06/26","15:00","-0.093","-","0.057"
"2022/06/26","16:00","-0.218","-","-0.055"
"2022/06/26","17:00","-0.327","-","-0.146"
"2022/06/26","18:00","-0.38","-","-0.19"
"2022/06/26","19:00","-0.348","-","-0.162"
"2022/06/26","20:00","-0.249","-","-0.048"
"2022/06/26","21:00","-0.119","-","0.091"
"2022/06/26","22:00","0.027","-","0.214"
"2022/06/26","23:00","0.173","-","0.339"
"2022/06/27","00:00","0.266","-","0.426"
"2022/06/27","01:00","0.262","-","0.432"
"2022/06/27","02:00","0.175","-","0.336"
"2022/06/27","03:00","0.057","-","0.199"
"2022/06/27","04:00","-0.064","-","0.078"
"2022/06/27","05:00","-0.178","-","-0.018"
"2022/06/27","06:00","-0.258","-","-0.085"
"2022/06/27","07:00","-0.263","-","-0.087"
"2022/06/27","08:00","-0.196","-","-0.017"
"2022/06/27","09:00","-0.093","-","0.109"
"2022/06/27","10:00","0.021","-","0.209"
"2022/06/27","11:00","0.135","-","0.302"
"2022/06/27","12:00","0.217","-","0.371"
"2022/06/27","13:00","0.217","-","0.376"
"2022/06/27","14:00","0.128","-","0.29"
"2022/06/27","15:00","-0.004","-","0.135"
"2022/06/27","16:00","-0.135","-","0.01"
"2022/06/27","17:00","-0.255","-","-0.086"
"2022/06/27","18:00","-0.351","-","-0.176"
"2022/06/27","19:00","-0.382","-","-0.191"
"2022/06/27","20:00","-0.328","-","-0.142"
"2022/06/27","21:00","-0.214","-","-0.008"
"2022/06/27","22:00","-0.075","-","0.124"
"2022/06/27","23:00","0.075","-","0.261"
"2022/06/28","00:00","0.211","-","0.386"
"2022/06/28","01:00","0.281","-","0.451"
"2022/06/28","02:00","0.247","-","0.441"
"2022/06/28","03:00","0.141","-","0.312"
"2022/06/28","04:00","0.016","-","0.181"
"2022/06/28","05:00","-0.103","-","0.07"
"2022/06/28","06:00","-0.207","-","-0.029"
"2022/06/28","07:00","-0.268","-","-0.087"
"2022/06/28","08:00","-0.252","-","-0.081"
"2022/06/28","09:00","-0.168","-","0.01"
"2022/06/28","10:00","-0.057","-","0.142"
"2022/06/28","11:00","0.058","-","0.251"
"2022/06/28","12:00","0.166","-","0.337"
"2022/06/28","13:00","0.229","-","0.379"
"2022/06/28","14:00","0.201","-","0.372"
"2022/06/28","15:00","0.09","-","0.232"
"2022/06/28","16:00","-0.049","-","0.085"
"2022/06/28","17:00","-0.178","-","-0.032"
"2022/06/28","18:00","-0.289","-","-0.141"
"2022/06/28","19:00","-0.368","-","-0.208"
"2022/06/28","20:00","-0.375","-","-0.201"
"2022/06/28","21:00","-0.298","-","-0.117"
"2022/06/28","22:00","-0.169","-","0.026"
"2022/06/28","23:00","-0.024","-","0.163"
"2022/06/29","00:00","0.124","-","0.292"
"2022/06/29","01:00","0.245","-","0.403"
"2022/06/29","02:00","0.283","-","0.445"
"2022/06/29","03:00","0.22","-","0.403"
"2022/06/29","04:00","0.097","-","0.261"
"2022/06/29","05:00","-0.03","-","0.124"
"2022/06/29","06:00","-0.142","-","0.016"
"2022/06/29","07:00","-0.233","-","-0.068"
"2022/06/29","08:00","-0.272","-","-0.101"
"2022/06/29","09:00","-0.232","-","-0.053"
"2022/06/29","10:00","-0.133","-","0.065"
"2022/06/29","11:00","-0.017","-","0.169"
"2022/06/29","12:00","0.097","-","0.265"
"2022/06/29","13:00","0.193","-","0.341"
"2022/06/29","14:00","0.23","-","0.365"
"2022/06/29","15:00","0.174","-","0.307"
"2022/06/29","16:00","0.045","-","0.166"
"2022/06/29","17:00","-0.097","-","0.031"
"2022/06/29","18:00","-0.218","-","-0.08"
"2022/06/29","19:00","-0.317","-","-0.187"
"2022/06/29","20:00","-0.375","-","-0.225"
"2022/06/29","21:00","-0.356","-","-0.206"
"2022/06/29","22:00","-0.256","-","-0.108"
"2022/06/29","23:00","-0.116","-","0.053"
"2022/06/30","00:00","0.032","-","0.173"
"2022/06/30","01:00","0.171","-","0.293"
"2022/06/30","02:00","0.267","-","0.381"
"2022/06/30","03:00","0.272","-","0.391"
"2022/06/30","04:00","0.18","-","0.292"
"2022/06/30","05:00","0.046","-","0.155"
"2022/06/30","06:00","-0.077","-","0.036"
"2022/06/30","07:00","-0.179","-","-0.069"
"2022/06/30","08:00","-0.253","-","-0.134"
"2022/06/30","09:00","-0.267","-","-0.132"
"2022/06/30","10:00","-0.205","-","-0.08"
"2022/06/30","11:00","-0.093","-","0.045"
"2022/06/30","12:00","0.025","-","0.14"
"2022/06/30","13:00","0.132","-","0.24"
"2022/06/30","14:00","0.21","-","0.313"
"2022/06/30","15:00","0.22","-","0.32"
"2022/06/30","16:00","0.136","-","0.22"
"2022/06/30","17:00","-0.005","-","0.091"
"2022/06/30","18:00","-0.144","-","-0.023"
"2022/06/30","19:00","-0.253","-","-0.139"
"2022/06/30","20:00","-0.336","-","-0.226"
"2022/06/30","21:00","-0.37","-","-0.253"
"2022/06/30","22:00","-0.323","-","-0.195"
"2022/06/30","23:00","-0.204","-","-0.074"
"2022/07/01","00:00","-0.057","-","-"
"2022/07/01","01:00","0.086","-","-"
"2022/07/01","02:00","0.209","-","-"
"2022/07/01","03:00","0.275","-","-"
"2022/07/01","04:00","0.245","-","-"
"2022/07/01","05:00","0.13","-","-"
"2022/07/01","06:00","-0.008","-","-"
"2022/07/01","07:00","-0.123","-","-"
"2022/07/01","08:00","-0.211","-","-"
"2022/07/01","09:00","-0.264","-","-"
"2022/07/01","10:00","-0.254","-","-"
"2022/07/01","11:00","-0.17","-","-"
"2022/07/01","12:00","-0.05","-","-"
"2022/07/01","13:00","0.066","-","-"
"2022/07/01","14:00","0.161","-","-"
"2022/07/01","15:00","0.217","-","-"
"2022/07/01","16:00","0.198","-","-"
"2022/07/01","17:00","0.091","-","-"
"2022/07/01","18:00","-0.055","-","-"
"2022/07/01","19:00","-0.184","-","-"
"2022/07/01","20:00","-0.279","-","-"
"2022/07/01","21:00","-0.343","-","-"
"2022/07/01","22:00","-0.352","-","-"
"2022/07/01","23:00","-0.279","-","-"
"2022/07/02","00:00","-0.145","-","-"
"2022/07/02","01:00","0.003","-","-"
"2022/07/02","02:00","0.135","-","-"
"2022/07/02","03:00","0.235","-","-"
"2022/07/02","04:00","0.268","-","-"
"2022/07/02","05:00","0.205","-","-"
"2022/07/02","06:00","0.074","-","-"
"2022/07/02","07:00","-0.062","-","-"
"2022/07/02","08:00","-0.165","-","-"
"2022/07/02","09:00","-0.236","-","-"
"2022/07/02","10:00","-0.269","-","-"
"2022/07/02","11:00","-0.234","-","-"
"2022/07/02","12:00","-0.132","-","-"
"2022/07/02","13:00","-0.008","-","-"
"2022/07/02","14:00","0.101","-","-"
"2022/07/02","15:00","0.18","-","-"
"2022/07/02","16:00","0.213","-","-"
"2022/07/02","17:00","0.168","-","-"
"2022/07/02","18:00","0.045","-","-"
"2022/07/02","19:00","-0.1","-","-"
"2022/07/02","20:00","-0.216","-","-"
"2022/07/02","21:00","-0.294","-","-"
"2022/07/02","22:00","-0.338","-","-"
"2022/07/02","23:00","-0.321","-","-"
"2022/07/03","00:00","-0.226","-","-"
"2022/07/03","01:00","-0.082","-","-"
"2022/07/03","02:00","0.06","-","-"
"2022/07/03","03:00","0.174","-","-"
"2022/07/03","04:00","0.247","-","-"
"2022/07/03","05:00","0.247","-","-"
"2022/07/03","06:00","0.157","-","-"
"2022/07/03","07:00","0.015","-","-"
"2022/07/03","08:00","-0.113","-","-"
"2022/07/03","09:00","-0.202","-","-"
"2022/07/03","10:00","-0.257","-","-"
"2022/07/03","11:00","-0.268","-","-"
"2022/07/03","12:00","-0.21","-","-"
"2022/07/03","13:00","-0.094","-","-"
"2022/07/03","14:00","0.031","-","-"
"2022/07/03","15:00","0.129","-","-"
"2022/07/03","16:00","0.192","-","-"
"2022/07/03","17:00","0.203","-","-"
"2022/07/03","18:00","0.136","-","-"
"2022/07/03","19:00","0.004","-","-"
"2022/07/03","20:00","-0.135","-","-"
"2022/07/03","21:00","-0.235","-","-"
"2022/07/03","22:00","-0.298","-","-"
"2022/07/03","23:00","-0.322","-","-"
"2022/07/04","00:00","-0.283","-","-"
"2022/07/04","01:00","-0.17","-","-"
"2022/07/04","02:00","-0.023","-","-"
"2022/07/04","03:00","0.108","-","-"
"2022/07/04","04:00","0.201","-","-"
"2022/07/04","05:00","0.246","-","-"
"2022/07/04","06:00","0.216","-","-"
"2022/07/04","07:00","0.104","-","-"
"2022/07/04","08:00","-0.041","-","-"
"2022/07/04","09:00","-0.16","-","-"
"2022/07/04","10:00","-0.235","-","-"
"2022/07/04","11:00","-0.275","-","-"
"2022/07/04","12:00","-0.265","-","-"
"2022/07/04","13:00","-0.186","-","-"
"2022/07/04","14:00","-0.059","-","-"
"2022/07/04","15:00","0.062","-","-"
"2022/07/04","16:00","0.149","-","-"
"2022/07/04","17:00","0.198","-","-"
"2022/07/04","18:00","0.192","-","-"
"2022/07/04","19:00","0.109","-","-"
"2022/07/04","20:00","-0.027","-","-"
"2022/07/04","21:00","-0.156","-","-"
"2022/07/04","22:00","-0.243","-","-"
"2022/07/04","23:00","-0.293","-","-"
"2022/07/05","00:00","-0.3","-","-"
"2022/07/05","01:00","-0.241","-","-"
"2022/07/05","02:00","-0.115","-","-"
"2022/07/05","03:00","0.029","-","-"
"2022/07/05","04:00","0.144","-","-"
"2022/07/05","05:00","0.216","-","-"
"2022/07/05","06:00","0.236","-","-"
"2022/07/05","07:00","0.181","-","-"
"2022/07/05","08:00","0.053","-","-"
"2022/07/05","09:00","-0.092","-","-"
"2022/07/05","10:00","-0.202","-","-"
"2022/07/05","11:00","-0.265","-","-"
"2022/07/05","12:00","-0.291","-","-"
"2022/07/05","13:00","-0.263","-","-"
"2022/07/05","14:00","-0.166","-","-"
"2022/07/05","15:00","-0.032","-","-"
"2022/07/05","16:00","0.086","-","-"
"2022/07/05","17:00","0.164","-","-"
"2022/07/05","18:00","0.203","-","-"
"2022/07/05","19:00","0.184","-","-"
"2022/07/05","20:00","0.092","-","-"
"2022/07/05","21:00","-0.045","-","-"
"2022/07/05","22:00","-0.165","-","-"
"2022/07/05","23:00","-0.242","-","-"
"2022/07/06","00:00","-0.282","-","-"
"2022/07/06","01:00","-0.276","-","-"
"2022/07/06","02:00","-0.201","-","-"
"2022/07/06","03:00","-0.068","-","-"
"2022/07/06","04:00","0.069","-","-"
"2022/07/06","05:00","0.168","-","-"
"2022/07/06","06:00","0.222","-","-"
"2022/07/06","07:00","0.222","-","-"
"2022/07/06","08:00","0.147","-","-"
"2022/07/06","09:00","0.008","-","-"
"2022/07/06","10:00","-0.136","-","-"
"2022/07/06","11:00","-0.238","-","-"
"2022/07/06","12:00","-0.294","-","-"
"2022/07/06","13:00","-0.309","-","-"
"2022/07/06","14:00","-0.264","-","-"
"2022/07/06","15:00","-0.152","-","-"
"2022/07/06","16:00","-0.014","-","-"
"2022/07/06","17:00","0.101","-","-"
"2022/07/06","18:00","0.176","-","-"
"2022/07/06","19:00","0.211","-","-"
"2022/07/06","20:00","0.185","-","-"
"2022/07/06","21:00","0.086","-","-"
"2022/07/06","22:00","-0.049","-","-"
"2022/07/06","23:00","-0.164","-","-"
"2022/07/07","00:00","-0.236","-","-"
"2022/07/07","01:00","-0.271","-","-"
"2022/07/07","02:00","-0.255","-","-"
"2022/07/07","03:00","-0.168","-","-"
"2022/07/07","04:00","-0.032","-","-"
"2022/07/07","05:00","0.097","-","-"
"2022/07/07","06:00","0.183","-","-"
"2022/07/07","07:00","0.224","-","-"
"2022/07/07","08:00","0.21","-","-"
"2022/07/07","09:00","0.12","-","-"
"2022/07/07","10:00","-0.026","-","-"
"2022/07/07","11:00","-0.17","-","-"
"2022/07/07","12:00","-0.269","-","-"
"2022/07/07","13:00","-0.322","-","-"
"2022/07/07","14:00","-0.331","-","-"
"2022/07/07","15:00","-0.272","-","-"
"2022/07/07","16:00","-0.148","-","-"
"2022/07/07","17:00","-0.005","-","-"
"2022/07/07","18:00","0.111","-","-"
"2022/07/07","19:00","0.189","-","-"
"2022/07/07","20:00","0.226","-","-"
"2022/07/07","21:00","0.197","-","-"
"2022/07/07","22:00","0.093","-","-"
"2022/07/07","23:00","-0.043","-","-"
"2022/07/08","00:00","-0.156","-","-"
"2022/07/08","01:00","-0.229","-","-"
